Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
128,24.050969562856075,-1.6991280015345165,12.826255992474865,0.0706469648591058,-0.5332947579911093,0.1663134614821323,5.25144714140296,-4.8954725,-0.15664241742199403,-0.15664241742199403
129,84.49177213068684,-88.60386466568009,30.409220316378015,1.0486685558995368,-0.3599074744147021,0.023670943922285345,5.153464555972815,-4.899129,-0.1567642926838405,-0.1567642926838405
130,84.56485632518562,-90.43360487531442,30.069348305270175,1.06939937942496,-0.3555773593422962,0.023650486584039142,5.055429816478491,-4.9017506,-0.15685169969290663,-0.15685169969290663
131,82.07729299197419,-89.35972808620575,30.60451171675948,1.0887265506544381,-0.3728742822908657,0.02436727537049214,4.95766096957922,-4.888431,-0.15640769898999832,-0.15640769898999832
132,80.26977898594193,-88.73938920185242,30.006973817496828,1.1055143084098165,-0.3738265409046673,0.02491597741100384,4.860471870982647,-4.859429,-0.15544097727576636,-0.15544097727576636
133,88.08905053639718,-103.16096422080746,26.883334488592578,1.1710986052481378,-0.30518361050429027,0.02270429738794412,4.7628757844209675,-4.879818,-0.15612059654545957,-0.15612059654545957
134,87.40729420944992,-103.22865037071132,26.518794772810335,1.181007275243522,-0.30339338395791793,0.02288138556500211,4.664902977877856,-4.898654,-0.15674847568798447,-0.15674847568798447
135,89.54560839620072,-106.75773236477875,26.29268209418633,1.1922162825944718,-0.29362335646715965,0.022334987006295853,4.566690821433068,-4.91059,-0.15714635398142596,-0.15714635398142596
136,85.36906123938104,-103.8372237113168,26.030719376369422,1.2163332031981668,-0.3049198269075186,0.023427691144357967,4.468572728568316,-4.905873,-0.1569890906739719,-0.1569890906739719
137,83.13832318102304,-104.4158859815085,25.89766538654486,1.255929660189998,-0.31150093477536245,0.02405629466022855,4.369968950980902,-4.930224,-0.15780080151181933,-0.15780080151181933
138,83.03933968266712,-108.20340340038217,23.760506063986668,1.3030378590903893,-0.2861355371416353,0.024084969938862145,4.2642852591812614,-5.284154,-0.16959847553578153,-0.16959847553578153
139,77.34793746028632,-100.20023453043021,20.401306220271284,1.295448047103741,-0.2637601840481677,0.025857185927250923,4.159459315472842,-5.241291,-0.1681697086017014,-0.1681697086017014
140,75.1790914273945,-99.09496391430162,21.75521371756343,1.3181186688057314,-0.289378513420502,0.02660314140576618,4.055759806418419,-5.184976,-0.1662925556221432,-0.1662925556221432
141,73.78772981002106,-99.28794040123572,21.336770820570784,1.3455887673583298,-0.28916421301354434,0.02710477751720153,3.9530549498736858,-5.135239,-0.1646346429857526,-0.1646346429857526
142,70.76023322134111,-97.15066408711577,21.883426190239902,1.3729556795442468,-0.30926164589915334,0.028264463088242125,3.851491429144144,-5.0781817,-0.16273273383283243,-0.16273273383283243
143,81.3225942457431,-112.62542178381914,14.071725259150437,1.3849216546570586,-0.17303586278406302,0.024593411198323787,3.7507395560383796,-5.0375834,-0.16137944257470158,-0.16137944257470158
144,71.90051989557094,-100.60079478786228,23.496906604665263,1.3991664446095233,-0.3267974506831441,0.02781621054903109,3.6518482326060533,-4.944543,-0.1582780877119258,-0.1582780877119258
145,69.7127720218536,-103.76298777607109,23.542548587896277,1.488435831292771,-0.33770782462238264,0.028689147511922763,3.555337369674444,-4.825546,-0.15431152043705637,-0.15431152043705637
146,75.76545890356026,-110.75552405196359,25.992489204133523,1.4618208040281417,-0.3430651589825205,0.02639725316711596,3.4595480489075183,-4.767924,-0.1523907999698922,-0.1523907999698922
147,74.56957559666914,-112.4960403020014,24.68531306109293,1.5086050765592174,-0.33103732807345587,0.026820589818260084,3.3642162403553724,-4.7165117,-0.15067705045302143,-0.15067705045302143
