Timestep,TTC,x0,y0,A,B,C,distance,actual_velocity_y,desired_velocity_y,unclipped_velocity_y
90,40.04220723169264,-26.460020265222454,-28.70553489411618,0.6608032397444827,0.7168819323075751,0.04994729657202908,5.410261389100552,-12.99391,-0.4265903370086606,-0.4265903370086606
91,25.902479719051733,-0.4501080353171559,-6.627714846534693,0.017377024910325223,0.2558718284280671,0.1544253694389703,5.3564644719004635,-2.6898541,-0.0831218092889094,-0.0831218092889094
92,112.34270514904829,-8.356189799517239,-9.8788815081339,0.07438124076174632,0.08793522903892428,0.017802669050442952,5.2944216246247295,-3.102169,-0.09686563807136646,-0.09686563807136646
93,99.96109830580049,-7.024965300612358,-9.264198790500584,0.07027699194662326,0.09267804123319646,0.010003891683350707,5.2257207522630695,-3.4350474,-0.10796157722390985,-0.10796157722390985
94,90.71515653814053,-8.367106916214068,-12.489564396856958,0.09223493885165901,0.1376789157785977,0.02204703245106692,5.151607964420319,-3.7056553,-0.11698184555071445,-0.11698184555071445
95,85.30015986165172,-11.05861134689633,-14.674321810769527,0.1296435008425809,0.17203158627803045,0.02344661490955936,5.071272079133988,-4.016798,-0.1273532629546747,-0.1273532629546747
96,73.96324537389621,-12.7903323299631,-13.584408504706547,0.17292821948666384,0.18366431105118705,0.027040457593358366,4.987890303367377,-4.169099,-0.13242995918637118,-0.13242995918637118
97,71.76131035307719,-14.062386568895814,-15.75817840912909,0.19596056008044738,0.2195915644738971,0.02787017112925723,4.901559029006958,-4.3165655,-0.13734552301362388,-0.13734552301362388
98,35.04129808957777,-125.6190672949079,47.60468958258818,3.5848862383403084,-1.358530995652444,0.11415102231014974,4.816179566317797,-4.269003,-0.13576010536878305,-0.13576010536878305
99,68.97950269830797,-15.26103848280305,-12.602817519512922,0.22124019289540914,0.18270380368836817,0.02899412030769916,4.727774702244997,-4.4202547,-0.14080183266404894,-0.14080183266404894
100,66.3505464174958,-15.157672045785256,-12.35632755803943,0.2284483378691267,0.1862279698540843,0.030142931866987986,4.636212654644251,-4.578105,-0.14606350050120956,-0.14606350050120956
101,62.67762000158699,-15.650062800195224,-12.90984320465987,0.24969140180815683,0.20597213493960034,0.031909316275081284,4.54023753502369,-4.7987556,-0.1534185285577166,-0.1534185285577166
102,61.334147754623885,-17.165850270818915,-15.13839923116169,0.2798742772051448,0.24681844918959406,0.03260826265983655,4.450383533024788,-4.4927044,-0.14321681707883172,-0.14321681707883172
103,61.78725089836879,-14.51663424780197,-12.922846379746455,0.234945462643738,0.2091506935792093,0.03236913717507378,4.3651107067704205,-4.2636614,-0.13558204759734538,-0.13558204759734538
104,65.55694483579417,-15.189187501137468,-13.469291112229648,0.23169456019012274,0.2054594085488163,0.030507828041858316,4.282856296980381,-4.112712,-0.1305504052568761,-0.1305504052568761
105,65.37241840305391,-14.669295439964698,-12.21424721437084,0.2243957895135697,0.18684098757160622,0.030593942351482113,4.202993523561955,-3.9931457,-0.12656485696515654,-0.12656485696515654
106,64.72720766744185,-12.909147217828194,-11.438264533935019,0.19943927264950698,0.17671493868085603,0.030898907462155383,4.124239489668608,-3.9377294,-0.12471764942386565,-0.12471764942386565
107,65.1008102330128,-12.958619528634532,-11.937147230642703,0.19905465818708323,0.18336403476264793,0.030721583845753655,4.046284064882994,-3.8977664,-0.1233855493998528,-0.1233855493998528
108,64.18741408629357,-12.1053190156552,-10.078805373889915,0.18859334322739355,0.15702152076636033,0.01557937820420059,3.964830592507124,-4.0726433,-0.12921477259919592,-0.12921477259919592
109,62.03781540166086,-15.727902293213047,-13.479170296216079,0.25352121430104363,0.21727345182846686,0.03223840148224266,3.8842111194968223,-4.030993,-0.12782643513986652,-0.12782643513986652
110,60.036023198365264,-14.536087602869596,-12.139457735505387,0.24212275944462297,0.2022028956747411,0.03331333245361359,3.804348346078396,-3.993106,-0.1265635304960404,-0.1265635304960404
111,59.516903243087,-14.556500170437369,-12.671438441993494,0.24457758010331515,0.21290486822271462,0.03360389890971526,3.7248653194397687,-3.9741414,-0.12593138714434043,-0.12593138714434043
112,57.63946474398233,-15.035087807034436,-12.545350642694395,0.2608471101148476,0.217652101705267,0.03469844851758107,3.6458258351773023,-3.9519734,-0.1251924505422121,-0.1251924505422121
113,57.11953569440079,-16.078595484377555,-13.255344173941014,0.28149030430500643,0.23206323393207107,0.035014290219380274,3.5673460757821798,-3.9239671,-0.12425890750141852,-0.12425890750141852
114,62.564579910004625,-20.852275607117956,-18.09165264067584,0.3332920262089619,0.28916765151623475,0.03196696921607848,3.489225806900859,-3.906013,-0.12366043451626062,-0.12366043451626062
115,56.355118636934236,-15.775938225168542,-13.689146624229446,0.27993798268449116,0.24290866482637125,0.03548923413478953,3.4121879676818847,-3.8519092,-0.12185697456303668,-0.12185697456303668
116,55.933791582135136,-16.45643905030237,-13.567106206776863,0.29421282886101435,0.24255652661869792,0.03575656045171066,3.3362050841093063,-3.7991486,-0.1200982913459753,-0.1200982913459753
117,54.378988833542365,-16.824978899435777,-13.39549635788302,0.30940220221707576,0.24633588533408574,0.03677891117324985,3.261508357012272,-3.7348177,-0.11795392706608122,-0.11795392706608122
118,55.16493583320629,-16.21613219353623,-13.976787646740586,0.2939572383908221,0.25336361650088823,0.036254913919361594,3.187894758069515,-3.680683,-0.11614943141546379,-0.11614943141546379
119,54.75655354843412,-16.110195492278176,-13.244858452337676,0.2942149285934904,0.24188626920469214,0.03652530830361573,3.115154739701748,-3.6369953,-0.11469317904481843,-0.11469317904481843
120,54.578156860273594,-16.774823386773246,-13.281980521865027,0.3073541568968468,0.24335707334105172,0.036644696615905,3.0430699067652225,-3.604248,-0.11360160577720009,-0.11360160577720009
121,54.09001504585811,-15.590996232421636,-13.023892372918604,0.2882416693580769,0.24078182196615783,0.036975401066248144,2.971636301138997,-3.5716867,-0.11251622813775433,-0.11251622813775433
122,54.00745673348484,-16.516228962680565,-13.735196698745813,0.3058138627816636,0.25432037591634893,0.03703192338549784,2.9006385544776916,-3.5498948,-0.11178982653565481,-0.11178982653565481
123,51.087250733516,-15.958097733048135,-12.81647676501667,0.3123694758265541,0.25087427060560863,0.03914871071125955,2.830364678287506,-3.513701,-0.11058336954347787,-0.11058336954347787
124,52.090286370816244,-16.507560894766222,-13.041273119316719,0.3169028631797777,0.2503590213822118,0.03839487434879042,2.7613478547424077,-3.450855,-0.10848851083564019,-0.10848851083564019
125,53.712812987436,-15.674884762057848,-14.294954864963673,0.2918276643921883,0.2661367757504604,0.03723506345623383,2.6926479137033223,-3.4350014,-0.10796004970574055,-0.10796004970574055
126,51.34319360409312,-14.901276885343599,-12.755809249625397,0.29022886656111035,0.24844206903032406,0.038953556637360366,2.624498849967122,-3.4074578,-0.10704193011013213,-0.10704193011013213
127,51.69843458380197,-15.27692608322438,-13.064622294820634,0.29550074787005076,0.2527082763723374,0.038685890899811406,2.556671092519164,-3.3913743,-0.10650581926018406,-0.10650581926018406
128,50.171399394923576,-15.583736870582703,-13.43484670618382,0.31060997019268893,0.26777899098312136,0.039863348922301804,2.4894428739786147,-3.3614132,-0.10550711197252752,-0.10550711197252752
129,49.51233791187399,-15.37772575687808,-13.26312821179885,0.3105837131797045,0.2678752159796135,0.040393972176384796,2.422843996667862,-3.329948,-0.10445826884521549,-0.10445826884521549
130,50.05170885691169,-15.45420841022862,-13.789041731430347,0.3087648506549349,0.27549592304331894,0.039958675651167466,2.3567883132487535,-3.3027894,-0.10355297924454313,-0.10355297924454313
131,46.956307428169815,-14.881188889683072,-12.77177609909334,0.3169156542483069,0.2719927694193295,0.04259278698733813,2.2915885152757167,-3.259987,-0.10212623772100544,-0.10212623772100544
132,45.96394604475795,-14.72795945724898,-12.01248316035081,0.3204241742627461,0.26134577628851774,0.04351236506222673,2.2273535674899816,-3.211726,-0.10051753558326007,-0.10051753558326007
133,45.83943141191038,-16.473253008879002,-12.866012802861587,0.35936861565431166,0.280675662995214,0.04363055863472912,2.1637488922566175,-3.180239,-0.09946797171893895,-0.09946797171893895
134,45.364477353231564,-16.20744977523878,-12.484596913391037,0.35727182855076434,0.2752064531941905,0.04408735902382283,2.1009512080341577,-3.1398842,-0.09812280991542201,-0.09812280991542201
135,43.38067845734596,-14.95874806482482,-11.606474152704237,0.3448251294532658,0.2675493921589147,0.04610347442967033,2.0393935798197984,-3.0778913,-0.096056383009404,-0.096056383009404
136,44.869330148379504,-17.728444260430425,-13.970488584504697,0.39511274631922944,0.3113594194142266,0.04457387693077098,1.9786124418020248,-3.0390482,-0.09476161031826127,-0.09476161031826127
137,43.915050069789054,-17.05239093459642,-13.752110353693375,0.38830403033805155,0.3131525600412331,0.04554247340767308,1.9187656531572341,-2.9923477,-0.0932049334154587,-0.0932049334154587
138,41.67717802084383,-13.816401071947704,-9.777031274456569,0.33150999487148014,0.23458957008957815,0.07198184096100803,1.8599377314090728,-2.9413824,-0.09150608914064275,-0.09150608914064275
139,42.840236344138766,-15.099558308178432,-12.77563638598145,0.3524620682967893,0.29821582409942426,0.04668508324589652,1.8019109799057245,-2.90135,-0.09017166882709571,-0.09017166882709571
140,42.83557375301512,-14.641986084619708,-13.528357613220715,0.34181837201583143,0.31582062355983914,0.04669016485063944,1.7447501255661249,-2.8580532,-0.0887284418063164,-0.0887284418063164
141,41.52389022208879,-15.558318379362145,-13.336901475188496,0.37468354472929033,0.3211862232526056,0.04816504400967934,1.688241197028756,-2.8254588,-0.08764195836510018,-0.08764195836510018
142,40.57999798303227,-5.400425930303525,-7.298687747566376,0.13308098074725402,0.17985924372441267,0.09857072939413455,1.632378257112205,-2.793155,-0.08656516875275506,-0.08656516875275506
143,39.52755793023924,-3.0598539218938585,-5.447024633458865,0.07741064923095134,0.13780321676011764,0.10119522200332881,1.577272598864138,-2.7552836,-0.08530279405642083,-0.08530279405642083
144,39.56036184105328,-6.004746256760959,-6.40842415088896,0.1517869396869269,0.1619910398351993,0.1011113097516982,1.5228635699018835,-2.720459,-0.08414197095398517,-0.08414197095398517
145,40.02469258564214,-16.681986676900472,-15.070567727386408,0.41679237488721443,0.37653175461971183,0.049969153310060646,1.4688569887071847,-2.700323,-0.0834707737796444,-0.0834707737796444
